College Code,College Name,Department Code,Department Name,Course Number,Course Name (AR),Course Name (EN)
10,Business Administration,1030,Economics-Undergraduate/Graduate,1030210,نظرية أقتصاد جزئية,MICROECONOMIC THEORY
10,Business Administration,1030,Economics-Undergraduate/Graduate,1030210TU,نظرية اقتصاد جزئية TU,MICROECONOMIC THEORY TUTORIAL
10,Business Administration,1030,Economics-Undergraduate/Graduate,1030211,نظرية اقتصاديه كليه,MACROECONOMIC THEORY
10,Business Administration,1030,Economics-Undergraduate/Graduate,1030211TU,نظرية اقتصاد كلية TU,MACROECONOMICS THEORY TUTORIAL
10,Business Administration,1030,Economics-Undergraduate/Graduate,1030212TU,نقود و بنوك TU,MONEY & BANKING TU
10,Business Administration,1030,Economics-Undergraduate/Graduate,1030230,رياضيات للاقتصاديين,MATHEMATICS FOR ECONOMISTS
10,Business Administration,1030,Economics-Undergraduate/Graduate,1030230TU,TUرياضيات للاقتصاديين,MATHEMATICS FOR ECONOMISTS TU
10,Business Administration,1030,Economics-Undergraduate/Graduate,1030240,نقود وبنوك,MONEY AND BANKING
10,Business Administration,1030,Economics-Undergraduate/Graduate,1030240TU,نقود وبنوك TU,MONEY AND BANKING TUTORIAL
10,Business Administration,1030,Economics-Undergraduate/Graduate,1030301,تنمية أقتصاديه,ECONOMIC DEVELOPMENT
10,Business Administration,1030,Economics-Undergraduate/Graduate,1030302,أقتصاد دولى,INTERNATIONAL ECONOMICS
10,Business Administration,1030,Economics-Undergraduate/Graduate,1030303,اقتصاديات البترول,PETROLEUM ECONOMICS
10,Business Administration,1030,Economics-Undergraduate/Graduate,1030304,أقتصاديات الصناعه,ECONOMICS OF INDUSTRY
10,Business Administration,1030,Economics-Undergraduate/Graduate,1030307,اقتصاديات العمل,LABOUR ECONOMICS
10,Business Administration,1030,Economics-Undergraduate/Graduate,1030309,اقتصاديات موارد طبيعيه وبيئيه,ECON.OF NATUR.RESOURCES
10,Business Administration,1030,Economics-Undergraduate/Graduate,1030310,التنبؤ فى مجالى الاقتصاد والاعمال,BUS.&ECON.FORCASTING
10,Business Administration,1030,Economics-Undergraduate/Graduate,1030311,مقدمه فى الاقتصاد الاسلامى,ISLAMIC ECONOMICS
10,Business Administration,1030,Economics-Undergraduate/Graduate,1030312,اقتصاديات السكان,POPULATION ECONOMICS
10,Business Administration,1030,Economics-Undergraduate/Graduate,1030314,اقتصاديات التجارة الدوليه,ECONOMICS OF INTER.TRADE
10,Business Administration,1030,Economics-Undergraduate/Graduate,1030315,اقتصاديات التمويل الدولى,ECON.OF INTER.FINANCE
10,Business Administration,1030,Economics-Undergraduate/Graduate,1030320,اقتصاد جزئي متوسط,INTERMEDIATE MICROECONOMICS
10,Business Administration,1030,Economics-Undergraduate/Graduate,1030320TU,TUاقتصاد جزئي متوسط,INTERMEDIATE MICROECONOMICS
10,Business Administration,1030,Economics-Undergraduate/Graduate,1030325,تنمية اقتصادية,ECONOMIC DEVELOPMENT
10,Business Administration,1030,Economics-Undergraduate/Graduate,1030325TU,تنمية اقتصادية TU,ECONOMIC DEVELOPMENT TU
10,Business Administration,1030,Economics-Undergraduate/Graduate,1030326,اقتصاديات التمويل الدولي,ECONOMICS OF INTERNATIONAL FINANCE
10,Business Administration,1030,Economics-Undergraduate/Graduate,1030330,ماليه عامه,PUBLIC FINANCE
10,Business Administration,1030,Economics-Undergraduate/Graduate,1030340,اقتصاد كلي متوسط,INTERMEDIATE MACROECONOMICS
10,Business Administration,1030,Economics-Undergraduate/Graduate,1030340TU,اقتصاد كلي متوسط TU,INTERMEDIATE MACROECONOMICS TU
10,Business Administration,1030,Economics-Undergraduate/Graduate,1030350,اقتصاد قياسي,ECONOMETRICS
10,Business Administration,1030,Economics-Undergraduate/Graduate,1030350TU,اقتصاد قياسي TU,ECONOMETRICS TU
10,Business Administration,1030,Economics-Undergraduate/Graduate,1030401,اقتصاديات التنظيم الصناعي,INDUSTRIAL ORGANIZATION
10,Business Administration,1030,Economics-Undergraduate/Graduate,1030401TU,اقتصاديات التنظيم الصناعي TU,INDUSTRIAL ORGANIZATION TU
10,Business Administration,1030,Economics-Undergraduate/Graduate,1030402,اقتصاد إداري,MANAGERIAL ECONOMICS
10,Business Administration,1030,Economics-Undergraduate/Graduate,1030403,الاقتصاد المالى,FINANCIAL ECONOMICS
10,Business Administration,1030,Economics-Undergraduate/Graduate,1030405,اقتصاد قياسى,ECONOMETRICS
10,Business Administration,1030,Economics-Undergraduate/Graduate,1030405L,مختبر اقتصاد قياسي,ECONOMETRICS LABORATORY
10,Business Administration,1030,Economics-Undergraduate/Graduate,1030408,اقتصاد رياضى,MATHEMATICAL ECONOMICS
10,Business Administration,1030,Economics-Undergraduate/Graduate,1030410,اقتصاديات العمل,LABOR  ECONOMICS
10,Business Administration,1030,Economics-Undergraduate/Graduate,1030411,اقتصاديات السكان,POPULATION ECONOMICS
10,Business Administration,1030,Economics-Undergraduate/Graduate,1030413,اقتصاد ادارى,MANAGERIAL ECONOMICS
10,Business Administration,1030,Economics-Undergraduate/Graduate,1030416,تاريخ فكر اقتصادى,HIST.OF ECON. THOUGHT
10,Business Administration,1030,Economics-Undergraduate/Graduate,1030420,اقتصاد بيئي,ENVIRONMENTAL ECONOMICS
10,Business Administration,1030,Economics-Undergraduate/Graduate,1030422,اقتصاديات الطاقة,ENERGY ECONOMICS
10,Business Administration,1030,Economics-Undergraduate/Graduate,1030422TU,اقتصاديات الطاقة TU,ENERGY ECONOMICS TU
10,Business Administration,1030,Economics-Undergraduate/Graduate,1030430,اقتصاديات التجارة الدولية,INTERNATIONAL TRADE
10,Business Administration,1030,Economics-Undergraduate/Graduate,1030440,تاريخ الفكر الإقتصادي,HISTORY OF ECONOMIC THOUGHT
10,Business Administration,1030,Economics-Undergraduate/Graduate,1030441,اقتصاد إسلامي,ISLAMIC ECONOMICS
10,Business Administration,1030,Economics-Undergraduate/Graduate,1030450,اقتصاد قياسي تطبيقي,APPLIED ECONOMICS
10,Business Administration,1030,Economics-Undergraduate/Graduate,1030451,اقتصاد رياضي,MATHEMATICAL ECONOMICS
10,Business Administration,1030,Economics-Undergraduate/Graduate,1030470,حلقـة نقاشية فى الاقتصاد,SEMINAR IN ECONOMICS
10,Business Administration,1030,Economics-Undergraduate/Graduate,1030480,تدريب عملى فى الاقتصاد,PRACT.TRAINING IN ECON.
10,Business Administration,1030,Economics-Undergraduate/Graduate,1030491,موضوعات خاصة فى الاقتصاد,SP.TOPICS IN ECONOMICS
10,Business Administration,1060,Public Adminstration-Undergraduate / Public Administration-Graduate,1060101,مقدمه فى الادارة العامه,INTROD. TO PUBLIC ADMIN.
10,Business Administration,1060,Public Adminstration-Undergraduate / Public Administration-Graduate,1060104,الخدمه العامه والاخلاقيات المهنيه,PUBLIC SERVICE AND PROFESSIONAL ETHICS
10,Business Administration,1060,Public Adminstration-Undergraduate / Public Administration-Graduate,1060112,مقدمه فى الاداره العامه,INTROD. TO PUBLIC ADMIN.
10,Business Administration,1060,Public Adminstration-Undergraduate / Public Administration-Graduate,1060202,سياسة عامة,PUBLIC POLICY
10,Business Administration,1060,Public Adminstration-Undergraduate / Public Administration-Graduate,1060203,رسم وتحليل السياسات العامة,PUBLIC POLICY PROC.&ANALYSIS
10,Business Administration,1060,Public Adminstration-Undergraduate / Public Administration-Graduate,1060205,اداره الكفاءات البشريه,PUBLIC PERSONNEL MANAG.
10,Business Administration,1060,Public Adminstration-Undergraduate / Public Administration-Graduate,1060206,نظرية المنظمات العامه والسلوك,PUBLIC ORG.THEORY&BEHAV.
10,Business Administration,1060,Public Adminstration-Undergraduate / Public Administration-Graduate,1060233,رسم السياسه العامه,PUBLIC POLICY PROC.&ANALYSIS
10,Business Administration,1060,Public Adminstration-Undergraduate / Public Administration-Graduate,1060255,أداره الكفاءات البشريه,PUBLIC PERSONNEL MANAG.
10,Business Administration,1060,Public Adminstration-Undergraduate / Public Administration-Graduate,1060301,ادارة المؤسسات العامه,MANAG.OF PUB. ENTERPRISES
10,Business Administration,1060,Public Adminstration-Undergraduate / Public Administration-Graduate,1060304,الرقابة فى الادارة العامة,CONTROL IN PUBLIC ADMIN.
10,Business Administration,1060,Public Adminstration-Undergraduate / Public Administration-Graduate,1060306,تقيم البرامج العامه,PUBLIC PROG.EVALUATION
10,Business Administration,1060,Public Adminstration-Undergraduate / Public Administration-Graduate,1060307,اخلاقيات منظمة الاعمال والمجتمع,"BUSINESS,ETHICS&SOCIETY"
10,Business Administration,1060,Public Adminstration-Undergraduate / Public Administration-Graduate,1060308,الموازنه العامه واداره الماليه العامه,PUB. BUDG.&PUB.FIN.MANAG.
10,Business Administration,1060,Public Adminstration-Undergraduate / Public Administration-Graduate,1060309,اخلاقيات وقيم الخدمه العامة,ETHICS&PUB.VALUES IN PUB.SER.
10,Business Administration,1060,Public Adminstration-Undergraduate / Public Administration-Graduate,1060310,مناهج البحث العلمى فى الاداره العامه,RESEARCH METHODS IN PUBLIC ADMINISTRATION
10,Business Administration,1060,Public Adminstration-Undergraduate / Public Administration-Graduate,1060311,اداره العمل التطوعي و المنظمات غير الربحيه,MAN .OF VOLUNTEERS & NON-PROFIT ORGANIZATION
